# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
ip-10-8-14-181;2;2012-03-08 03:51:40 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;27.00;27.00;4.29
ip-10-8-14-181;2;2012-03-08 03:51:40 UTC;xvdb;1467.20;93913.23;0.00;64.01;1.92;1.31;0.36;52.96
ip-10-8-14-181;2;2012-03-08 03:51:40 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:40 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:40 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:41 UTC;xvdap1;1.60;0.00;29.95;18.67;0.05;30.00;30.00;4.81
ip-10-8-14-181;2;2012-03-08 03:51:41 UTC;xvdb;1582.89;101304.81;0.00;64.00;1.92;1.22;0.34;53.48
ip-10-8-14-181;2;2012-03-08 03:51:41 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:41 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:41 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:42 UTC;xvdap1;1.57;0.00;33.51;21.33;0.04;24.33;24.00;3.77
ip-10-8-14-181;2;2012-03-08 03:51:42 UTC;xvdb;1419.90;90873.30;0.00;64.00;1.91;1.35;0.37;52.30
ip-10-8-14-181;2;2012-03-08 03:51:42 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:42 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:42 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:43 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;27.33;27.33;4.36
ip-10-8-14-181;2;2012-03-08 03:51:43 UTC;xvdb;1561.70;99948.94;0.00;64.00;1.92;1.23;0.34;53.24
ip-10-8-14-181;2;2012-03-08 03:51:43 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:43 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:43 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:44 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;27.33;27.33;4.39
ip-10-8-14-181;2;2012-03-08 03:51:44 UTC;xvdb;1482.89;94891.98;0.00;63.99;1.94;1.31;0.36;53.48
ip-10-8-14-181;2;2012-03-08 03:51:44 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:44 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:44 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:45 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;27.33;27.33;4.34
ip-10-8-14-181;2;2012-03-08 03:51:45 UTC;xvdb;1611.64;103144.97;0.00;64.00;1.90;1.18;0.33;52.91
ip-10-8-14-181;2;2012-03-08 03:51:45 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:45 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:45 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:46 UTC;xvdap1;1.60;0.00;29.95;18.67;0.04;24.67;24.67;3.96
ip-10-8-14-181;2;2012-03-08 03:51:46 UTC;xvdb;1699.47;108765.78;0.00;64.00;1.91;1.12;0.31;53.48
ip-10-8-14-181;2;2012-03-08 03:51:46 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:46 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:46 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:47 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;24.33;24.33;3.88
ip-10-8-14-181;2;2012-03-08 03:51:47 UTC;xvdb;1478.19;94617.02;0.00;64.01;1.92;1.30;0.36;53.19
ip-10-8-14-181;2;2012-03-08 03:51:47 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:47 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:47 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:48 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;24.33;24.33;3.90
ip-10-8-14-181;2;2012-03-08 03:51:48 UTC;xvdb;1754.55;112278.07;0.00;63.99;1.91;1.09;0.30;53.48
ip-10-8-14-181;2;2012-03-08 03:51:48 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:48 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:48 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:49 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;26.33;26.33;4.22
ip-10-8-14-181;2;2012-03-08 03:51:49 UTC;xvdb;1650.80;105664.17;0.00;64.01;1.92;1.16;0.32;53.48
ip-10-8-14-181;2;2012-03-08 03:51:49 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:49 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:49 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:50 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;27.00;27.00;4.29
ip-10-8-14-181;2;2012-03-08 03:51:50 UTC;xvdb;1559.26;99779.89;0.00;63.99;1.92;1.23;0.34;52.91
ip-10-8-14-181;2;2012-03-08 03:51:50 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:50 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:50 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:51 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;27.33;27.33;4.36
ip-10-8-14-181;2;2012-03-08 03:51:51 UTC;xvdb;1477.66;94570.21;0.00;64.00;1.93;1.31;0.36;53.19
ip-10-8-14-181;2;2012-03-08 03:51:51 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:51 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:51 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:52 UTC;xvdap1;1.60;0.00;29.95;18.67;0.04;27.33;27.33;4.39
ip-10-8-14-181;2;2012-03-08 03:51:52 UTC;xvdb;1595.72;102126.20;0.00;64.00;1.93;1.21;0.34;53.48
ip-10-8-14-181;2;2012-03-08 03:51:52 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:52 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:52 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:53 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;24.33;24.33;3.88
ip-10-8-14-181;2;2012-03-08 03:51:53 UTC;xvdb;1669.68;106872.34;0.00;64.01;1.90;1.14;0.32;53.24
ip-10-8-14-181;2;2012-03-08 03:51:53 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:53 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:53 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:54 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;27.33;27.33;4.34
ip-10-8-14-181;2;2012-03-08 03:51:54 UTC;xvdb;1528.57;97815.87;0.00;63.99;1.92;1.25;0.35;52.86
ip-10-8-14-181;2;2012-03-08 03:51:54 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:54 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:54 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:55 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;27.33;27.33;4.34
ip-10-8-14-181;2;2012-03-08 03:51:55 UTC;xvdb;1467.20;93913.23;0.00;64.01;1.92;1.31;0.36;52.96
ip-10-8-14-181;2;2012-03-08 03:51:55 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:55 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:55 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:56 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;27.00;27.00;4.29
ip-10-8-14-181;2;2012-03-08 03:51:56 UTC;xvdb;1636.51;104723.81;0.00;63.99;1.90;1.16;0.32;52.86
ip-10-8-14-181;2;2012-03-08 03:51:56 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:56 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:56 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:57 UTC;xvdap1;1.62;0.00;30.27;18.67;0.04;27.00;27.00;4.38
ip-10-8-14-181;2;2012-03-08 03:51:57 UTC;xvdb;1722.70;110265.95;0.00;64.01;1.93;1.12;0.31;54.11
ip-10-8-14-181;2;2012-03-08 03:51:57 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:57 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:57 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:58 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;24.33;24.33;3.92
ip-10-8-14-181;2;2012-03-08 03:51:58 UTC;xvdb;1815.59;116184.95;0.00;63.99;1.88;1.03;0.30;53.76
ip-10-8-14-181;2;2012-03-08 03:51:58 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:58 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:58 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:59 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;27.00;27.00;4.31
ip-10-8-14-181;2;2012-03-08 03:51:59 UTC;xvdb;1723.40;110297.87;0.00;64.00;1.90;1.10;0.31;53.19
ip-10-8-14-181;2;2012-03-08 03:51:59 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:59 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:51:59 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:00 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;27.33;27.33;4.39
ip-10-8-14-181;2;2012-03-08 03:52:00 UTC;xvdb;1636.36;104727.27;0.00;64.00;1.93;1.18;0.33;53.53
ip-10-8-14-181;2;2012-03-08 03:52:00 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:00 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:00 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:01 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;26.67;26.67;4.26
ip-10-8-14-181;2;2012-03-08 03:52:01 UTC;xvdb;1546.81;98995.74;0.00;64.00;1.91;1.24;0.34;53.14
ip-10-8-14-181;2;2012-03-08 03:52:01 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:01 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:01 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:02 UTC;xvdap1;1.60;0.00;29.79;18.67;0.04;27.33;27.33;4.36
ip-10-8-14-181;2;2012-03-08 03:52:02 UTC;xvdb;1476.60;94502.13;0.00;64.00;1.91;1.29;0.36;53.19
ip-10-8-14-181;2;2012-03-08 03:52:02 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:02 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:02 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:03 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;27.00;27.00;4.31
ip-10-8-14-181;2;2012-03-08 03:52:03 UTC;xvdb;1651.06;105668.09;0.00;64.00;1.91;1.16;0.32;53.19
ip-10-8-14-181;2;2012-03-08 03:52:03 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:03 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:03 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:04 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;27.00;27.00;4.29
ip-10-8-14-181;2;2012-03-08 03:52:04 UTC;xvdb;1648.68;105515.34;0.00;64.00;1.89;1.15;0.32;52.91
ip-10-8-14-181;2;2012-03-08 03:52:04 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:04 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:04 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:05 UTC;xvdap1;3.21;0.00;47.06;14.67;0.05;14.83;13.83;4.44
ip-10-8-14-181;2;2012-03-08 03:52:05 UTC;xvdb;1521.93;97403.21;0.00;64.00;1.94;1.28;0.35;53.48
ip-10-8-14-181;2;2012-03-08 03:52:05 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:05 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:05 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:06 UTC;xvdap1;1.60;0.00;34.04;21.33;0.05;32.67;32.67;5.21
ip-10-8-14-181;2;2012-03-08 03:52:06 UTC;xvdb;1463.83;93685.11;0.00;64.00;1.94;1.32;0.36;53.24
ip-10-8-14-181;2;2012-03-08 03:52:06 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:06 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:06 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:07 UTC;xvdap1;1.60;0.00;29.79;18.67;0.04;27.33;27.33;4.36
ip-10-8-14-181;2;2012-03-08 03:52:07 UTC;xvdb;1709.04;109391.49;0.00;64.01;1.90;1.11;0.31;53.14
ip-10-8-14-181;2;2012-03-08 03:52:07 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:07 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:07 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:08 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;27.33;27.33;4.39
ip-10-8-14-181;2;2012-03-08 03:52:08 UTC;xvdb;1723.53;110293.05;0.00;63.99;1.92;1.12;0.31;53.53
ip-10-8-14-181;2;2012-03-08 03:52:08 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:08 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:08 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:09 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;27.33;27.33;4.41
ip-10-8-14-181;2;2012-03-08 03:52:09 UTC;xvdb;1781.18;114008.60;0.00;64.01;1.93;1.08;0.30;53.76
ip-10-8-14-181;2;2012-03-08 03:52:09 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:09 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:09 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:10 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;27.33;27.33;4.36
ip-10-8-14-181;2;2012-03-08 03:52:10 UTC;xvdb;1692.55;108297.87;0.00;63.98;1.90;1.13;0.31;53.19
ip-10-8-14-181;2;2012-03-08 03:52:10 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:10 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:10 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:11 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;27.00;27.00;4.33
ip-10-8-14-181;2;2012-03-08 03:52:11 UTC;xvdb;1651.87;105732.62;0.00;64.01;1.93;1.17;0.32;53.48
ip-10-8-14-181;2;2012-03-08 03:52:11 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:11 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:11 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:12 UTC;xvdap1;1.58;0.00;29.47;18.67;0.04;27.33;27.33;4.32
ip-10-8-14-181;2;2012-03-08 03:52:12 UTC;xvdb;1494.74;95663.16;0.00;64.00;1.91;1.28;0.35;52.63
ip-10-8-14-181;2;2012-03-08 03:52:12 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:12 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:12 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:13 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;27.33;27.33;4.36
ip-10-8-14-181;2;2012-03-08 03:52:13 UTC;xvdb;1485.64;95093.62;0.00;64.01;1.93;1.30;0.36;53.19
ip-10-8-14-181;2;2012-03-08 03:52:13 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:13 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:13 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:14 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;27.33;27.33;4.41
ip-10-8-14-181;2;2012-03-08 03:52:14 UTC;xvdb;1724.73;110382.80;0.00;64.00;1.93;1.12;0.31;53.76
ip-10-8-14-181;2;2012-03-08 03:52:14 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:14 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:14 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:15 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;27.67;27.67;4.39
ip-10-8-14-181;2;2012-03-08 03:52:15 UTC;xvdb;1637.04;104770.37;0.00;64.00;1.89;1.15;0.32;52.91
ip-10-8-14-181;2;2012-03-08 03:52:15 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:15 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:15 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:16 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;27.67;27.67;4.41
ip-10-8-14-181;2;2012-03-08 03:52:16 UTC;xvdb;1490.96;95408.51;0.00;63.99;1.93;1.30;0.36;53.19
ip-10-8-14-181;2;2012-03-08 03:52:16 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:16 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:16 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:17 UTC;xvdap1;1.58;0.00;33.68;21.33;0.04;25.00;25.00;3.95
ip-10-8-14-181;2;2012-03-08 03:52:17 UTC;xvdb;1304.74;83515.79;0.00;64.01;1.95;1.49;0.40;52.63
ip-10-8-14-181;2;2012-03-08 03:52:17 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:17 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:17 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:18 UTC;xvdap1;1.60;0.00;29.95;18.67;0.04;25.00;25.00;4.01
ip-10-8-14-181;2;2012-03-08 03:52:18 UTC;xvdb;1700.00;108787.17;0.00;63.99;1.92;1.13;0.31;53.48
ip-10-8-14-181;2;2012-03-08 03:52:18 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:18 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:18 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:19 UTC;xvdap1;1.63;0.00;34.78;21.33;0.04;25.00;25.00;4.08
ip-10-8-14-181;2;2012-03-08 03:52:19 UTC;xvdb;1765.76;113021.74;0.00;64.01;1.95;1.11;0.31;54.40
ip-10-8-14-181;2;2012-03-08 03:52:19 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:19 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:19 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:20 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;24.67;24.67;3.98
ip-10-8-14-181;2;2012-03-08 03:52:20 UTC;xvdb;1763.98;112881.72;0.00;63.99;1.92;1.09;0.30;53.71
ip-10-8-14-181;2;2012-03-08 03:52:20 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:20 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:20 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:52:21 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;27.33;27.33;4.36
