# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
ip-10-8-14-181;2;2012-03-08 22:14:18 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:19 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;24.33;24.33;3.90
ip-10-8-14-181;2;2012-03-08 22:14:19 UTC;xvdb;1654.01;105869.52;0.00;64.01;1.93;1.17;0.32;53.53
ip-10-8-14-181;2;2012-03-08 22:14:19 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:19 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:19 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:20 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;23.00;23.00;3.67
ip-10-8-14-181;2;2012-03-08 22:14:20 UTC;xvdb;1518.62;97178.72;0.00;63.99;1.94;1.28;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:14:20 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:20 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:20 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:21 UTC;xvdap1;1.59;0.00;29.63;18.67;0.04;24.67;24.67;3.92
ip-10-8-14-181;2;2012-03-08 22:14:21 UTC;xvdb;1501.59;96101.59;0.00;64.00;1.93;1.28;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:14:21 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:21 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:21 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:22 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;24.67;24.67;3.98
ip-10-8-14-181;2;2012-03-08 22:14:22 UTC;xvdb;1710.75;109488.17;0.00;64.00;1.93;1.13;0.31;53.76
ip-10-8-14-181;2;2012-03-08 22:14:22 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:22 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:22 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:23 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;24.67;24.67;3.92
ip-10-8-14-181;2;2012-03-08 22:14:23 UTC;xvdb;1613.23;103259.26;0.00;64.01;1.90;1.18;0.33;52.91
ip-10-8-14-181;2;2012-03-08 22:14:23 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:23 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:23 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:24 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;26.00;26.00;4.15
ip-10-8-14-181;2;2012-03-08 22:14:24 UTC;xvdb;1503.19;96204.26;0.00;64.00;1.92;1.28;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:14:24 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:24 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:24 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:25 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;23.33;23.33;3.76
ip-10-8-14-181;2;2012-03-08 22:14:25 UTC;xvdb;1594.62;102055.91;0.00;64.00;1.94;1.22;0.34;53.76
ip-10-8-14-181;2;2012-03-08 22:14:25 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:25 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:25 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:26 UTC;xvdap1;1.59;0.00;29.63;18.67;0.04;23.33;23.33;3.70
ip-10-8-14-181;2;2012-03-08 22:14:26 UTC;xvdb;1697.35;108630.69;0.00;64.00;1.89;1.11;0.31;52.91
ip-10-8-14-181;2;2012-03-08 22:14:26 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:26 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:26 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:27 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;23.33;23.33;3.76
ip-10-8-14-181;2;2012-03-08 22:14:27 UTC;xvdb;1777.96;113776.34;0.00;63.99;1.92;1.08;0.30;53.76
ip-10-8-14-181;2;2012-03-08 22:14:27 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:27 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:27 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:28 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;23.33;23.33;3.76
ip-10-8-14-181;2;2012-03-08 22:14:28 UTC;xvdb;1817.20;116301.08;0.00;64.00;1.90;1.05;0.30;53.76
ip-10-8-14-181;2;2012-03-08 22:14:28 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:28 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:28 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:29 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;23.33;23.33;3.74
ip-10-8-14-181;2;2012-03-08 22:14:29 UTC;xvdb;1670.05;106896.26;0.00;64.01;1.92;1.15;0.32;53.48
ip-10-8-14-181;2;2012-03-08 22:14:29 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:29 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:29 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:30 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;23.33;23.33;3.70
ip-10-8-14-181;2;2012-03-08 22:14:30 UTC;xvdb;1611.11;103098.41;0.00;63.99;1.91;1.19;0.33;52.91
ip-10-8-14-181;2;2012-03-08 22:14:30 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:30 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:30 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:31 UTC;xvdap1;1.60;0.00;29.95;18.67;0.04;23.33;23.33;3.74
ip-10-8-14-181;2;2012-03-08 22:14:31 UTC;xvdb;1514.44;96924.06;0.00;64.00;1.95;1.28;0.35;53.53
ip-10-8-14-181;2;2012-03-08 22:14:31 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:31 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:31 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:32 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;23.00;23.00;3.65
ip-10-8-14-181;2;2012-03-08 22:14:32 UTC;xvdb;1587.30;101587.30;0.00;64.00;1.91;1.20;0.33;52.91
ip-10-8-14-181;2;2012-03-08 22:14:32 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:32 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:32 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:33 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;23.00;23.00;3.69
ip-10-8-14-181;2;2012-03-08 22:14:33 UTC;xvdb;1698.40;108697.33;0.00;64.00;1.91;1.13;0.31;53.48
ip-10-8-14-181;2;2012-03-08 22:14:33 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:33 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:33 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:34 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;23.00;23.00;3.69
ip-10-8-14-181;2;2012-03-08 22:14:34 UTC;xvdb;1589.30;101715.51;0.00;64.00;1.94;1.22;0.34;53.48
ip-10-8-14-181;2;2012-03-08 22:14:34 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:34 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:34 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:35 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;23.00;23.00;3.65
ip-10-8-14-181;2;2012-03-08 22:14:35 UTC;xvdb;1495.24;95695.24;0.00;64.00;1.92;1.28;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:14:35 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:35 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:35 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:36 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;23.00;23.00;3.67
ip-10-8-14-181;2;2012-03-08 22:14:36 UTC;xvdb;1653.72;105851.06;0.00;64.01;1.91;1.16;0.32;53.19
ip-10-8-14-181;2;2012-03-08 22:14:36 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:36 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:36 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:37 UTC;xvdap1;1.61;0.00;30.11;18.67;0.04;23.00;23.00;3.71
ip-10-8-14-181;2;2012-03-08 22:14:37 UTC;xvdb;1726.34;110473.12;0.00;63.99;1.93;1.12;0.31;53.76
ip-10-8-14-181;2;2012-03-08 22:14:37 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:37 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:37 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:38 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;23.00;23.00;3.71
ip-10-8-14-181;2;2012-03-08 22:14:38 UTC;xvdb;1806.99;115660.22;0.00;64.01;1.91;1.06;0.30;53.76
ip-10-8-14-181;2;2012-03-08 22:14:38 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:38 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:38 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:39 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;23.00;23.00;3.69
ip-10-8-14-181;2;2012-03-08 22:14:39 UTC;xvdb;1759.89;112620.32;0.00;63.99;1.90;1.08;0.30;53.48
ip-10-8-14-181;2;2012-03-08 22:14:39 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:39 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:39 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:40 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;23.00;23.00;3.69
ip-10-8-14-181;2;2012-03-08 22:14:40 UTC;xvdb;1653.48;105822.46;0.00;64.00;1.93;1.16;0.32;53.48
ip-10-8-14-181;2;2012-03-08 22:14:40 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:40 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:40 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:41 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;23.00;23.00;3.65
ip-10-8-14-181;2;2012-03-08 22:14:41 UTC;xvdb;1540.74;98607.41;0.00;64.00;1.89;1.23;0.34;52.91
ip-10-8-14-181;2;2012-03-08 22:14:41 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:41 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:41 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:42 UTC;xvdap1;1.60;0.00;29.95;18.67;0.04;22.67;22.67;3.64
ip-10-8-14-181;2;2012-03-08 22:14:42 UTC;xvdb;1511.23;96718.72;0.00;64.00;1.94;1.28;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:14:42 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:42 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:42 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:43 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;24.67;24.67;3.94
ip-10-8-14-181;2;2012-03-08 22:14:43 UTC;xvdb;1654.26;105872.34;0.00;64.00;1.91;1.15;0.32;53.19
ip-10-8-14-181;2;2012-03-08 22:14:43 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:43 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:43 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:44 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;23.00;23.00;3.67
ip-10-8-14-181;2;2012-03-08 22:14:44 UTC;xvdb;1673.40;107097.87;0.00;64.00;1.89;1.13;0.32;53.24
ip-10-8-14-181;2;2012-03-08 22:14:44 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:44 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:44 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:45 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;23.00;23.00;3.69
ip-10-8-14-181;2;2012-03-08 22:14:45 UTC;xvdb;1532.62;98087.70;0.00;64.00;1.93;1.26;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:14:45 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:45 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:45 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:46 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;23.00;23.00;3.69
ip-10-8-14-181;2;2012-03-08 22:14:46 UTC;xvdb;1529.41;97882.35;0.00;64.00;1.94;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:14:46 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:46 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:46 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:47 UTC;xvdap1;1.59;0.00;29.63;18.67;0.04;23.00;23.00;3.65
ip-10-8-14-181;2;2012-03-08 22:14:47 UTC;xvdb;1696.83;108609.52;0.00;64.01;1.89;1.11;0.31;52.91
ip-10-8-14-181;2;2012-03-08 22:14:47 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:47 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:47 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:48 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;23.00;23.00;3.71
ip-10-8-14-181;2;2012-03-08 22:14:48 UTC;xvdb;1756.45;112400.00;0.00;63.99;1.92;1.09;0.31;53.76
ip-10-8-14-181;2;2012-03-08 22:14:48 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:48 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:48 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:49 UTC;xvdap1;3.23;0.00;47.31;14.67;0.04;13.00;12.00;3.87
ip-10-8-14-181;2;2012-03-08 22:14:49 UTC;xvdb;1800.00;115200.00;0.00;64.00;1.92;1.07;0.30;53.76
ip-10-8-14-181;2;2012-03-08 22:14:49 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:49 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:49 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:50 UTC;xvdap1;1.60;0.00;34.04;21.33;0.05;31.33;31.33;5.00
ip-10-8-14-181;2;2012-03-08 22:14:50 UTC;xvdb;1664.36;106531.91;0.00;64.01;1.89;1.14;0.32;53.19
ip-10-8-14-181;2;2012-03-08 22:14:50 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:50 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:50 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:51 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;23.00;23.00;3.71
ip-10-8-14-181;2;2012-03-08 22:14:51 UTC;xvdb;1677.42;107354.84;0.00;64.00;1.93;1.15;0.32;53.76
ip-10-8-14-181;2;2012-03-08 22:14:51 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:51 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:51 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:52 UTC;xvdap1;1.59;0.00;29.63;18.67;0.04;23.00;23.00;3.65
ip-10-8-14-181;2;2012-03-08 22:14:52 UTC;xvdb;1491.01;95424.34;0.00;64.00;1.91;1.28;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:14:52 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:52 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:52 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:53 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;25.33;25.33;4.04
ip-10-8-14-181;2;2012-03-08 22:14:53 UTC;xvdb;1515.96;97021.28;0.00;64.00;1.90;1.25;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:14:53 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:53 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:53 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:54 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;24.33;24.33;3.90
ip-10-8-14-181;2;2012-03-08 22:14:54 UTC;xvdb;1702.14;108924.06;0.00;63.99;1.91;1.12;0.31;53.48
ip-10-8-14-181;2;2012-03-08 22:14:54 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:54 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:54 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:55 UTC;xvdap1;1.60;0.00;34.22;21.33;0.04;24.00;24.00;3.85
ip-10-8-14-181;2;2012-03-08 22:14:55 UTC;xvdb;1637.97;104842.78;0.00;64.01;1.92;1.17;0.33;53.53
ip-10-8-14-181;2;2012-03-08 22:14:55 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:55 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:55 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:56 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;27.00;27.00;4.31
ip-10-8-14-181;2;2012-03-08 22:14:56 UTC;xvdb;1474.47;94340.43;0.00;63.98;1.90;1.29;0.36;53.19
ip-10-8-14-181;2;2012-03-08 22:14:56 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:56 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:56 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:57 UTC;xvdap1;1.58;0.00;29.47;18.67;0.04;26.67;26.67;4.21
ip-10-8-14-181;2;2012-03-08 22:14:57 UTC;xvdb;1531.05;98000.00;0.00;64.01;1.89;1.24;0.34;52.63
ip-10-8-14-181;2;2012-03-08 22:14:57 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:57 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:57 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:58 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;24.33;24.33;3.92
ip-10-8-14-181;2;2012-03-08 22:14:58 UTC;xvdb;1711.83;109556.99;0.00;64.00;1.92;1.12;0.31;53.76
ip-10-8-14-181;2;2012-03-08 22:14:58 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:58 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:58 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:59 UTC;xvdap1;1.61;0.00;34.41;21.33;0.04;24.33;24.33;3.92
ip-10-8-14-181;2;2012-03-08 22:14:59 UTC;xvdb;1746.24;111759.14;0.00;64.00;1.92;1.10;0.31;53.76
ip-10-8-14-181;2;2012-03-08 22:14:59 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:59 UTC;xvdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:14:59 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
