# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
ip-10-8-14-181;2;2012-03-08 22:18:38 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;14.67;14.67;2.34
ip-10-8-14-181;2;2012-03-08 22:18:38 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:38 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:38 UTC;xvdd;1515.96;97021.28;0.00;64.00;1.93;1.27;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:18:38 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:39 UTC;xvdap1;1.60;0.00;29.95;18.67;0.04;23.00;23.00;3.69
ip-10-8-14-181;2;2012-03-08 22:18:39 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:39 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:39 UTC;xvdd;1525.13;97608.56;0.00;64.00;1.94;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:18:39 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:40 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;14.67;14.67;2.34
ip-10-8-14-181;2;2012-03-08 22:18:40 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:40 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:40 UTC;xvdd;1476.60;94502.13;0.00;64.00;1.91;1.30;0.36;53.19
ip-10-8-14-181;2;2012-03-08 22:18:40 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:41 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.33;14.33;2.30
ip-10-8-14-181;2;2012-03-08 22:18:41 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:41 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:41 UTC;xvdd;1520.86;97334.76;0.00;64.00;1.93;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:18:41 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:42 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;14.33;14.33;2.28
ip-10-8-14-181;2;2012-03-08 22:18:42 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:42 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:42 UTC;xvdd;1507.94;96507.94;0.00;64.00;1.91;1.26;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:18:42 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:43 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.00;14.00;2.25
ip-10-8-14-181;2;2012-03-08 22:18:43 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:43 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:43 UTC;xvdd;1485.56;95075.94;0.00;64.00;1.92;1.29;0.36;53.48
ip-10-8-14-181;2;2012-03-08 22:18:43 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:44 UTC;xvdap1;1.59;0.00;29.63;18.67;0.02;14.33;14.33;2.28
ip-10-8-14-181;2;2012-03-08 22:18:44 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:44 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:44 UTC;xvdd;1502.65;96169.31;0.00;64.00;1.91;1.27;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:18:44 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:45 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.33;14.33;2.30
ip-10-8-14-181;2;2012-03-08 22:18:45 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:45 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:45 UTC;xvdd;1521.93;97403.21;0.00;64.00;1.93;1.27;0.35;53.53
ip-10-8-14-181;2;2012-03-08 22:18:45 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:46 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;14.33;14.33;2.29
ip-10-8-14-181;2;2012-03-08 22:18:46 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:46 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:46 UTC;xvdd;1489.89;95365.96;0.00;64.01;1.91;1.28;0.36;53.14
ip-10-8-14-181;2;2012-03-08 22:18:46 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:47 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.33;14.33;2.30
ip-10-8-14-181;2;2012-03-08 22:18:47 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:47 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:47 UTC;xvdd;1523.53;97493.05;0.00;63.99;1.92;1.26;0.35;53.53
ip-10-8-14-181;2;2012-03-08 22:18:47 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:48 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;14.33;14.33;2.28
ip-10-8-14-181;2;2012-03-08 22:18:48 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:48 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:48 UTC;xvdd;1485.71;95085.71;0.00;64.00;1.91;1.28;0.36;52.91
ip-10-8-14-181;2;2012-03-08 22:18:48 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:49 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.33;14.33;2.30
ip-10-8-14-181;2;2012-03-08 22:18:49 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:49 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:49 UTC;xvdd;1507.49;96491.98;0.00;64.01;1.92;1.28;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:18:49 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:50 UTC;xvdap1;1.59;0.00;29.63;18.67;0.02;11.67;11.67;1.85
ip-10-8-14-181;2;2012-03-08 22:18:50 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:50 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:50 UTC;xvdd;1507.41;96461.38;0.00;63.99;1.90;1.26;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:18:50 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:51 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;11.67;11.67;1.87
ip-10-8-14-181;2;2012-03-08 22:18:51 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:51 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:51 UTC;xvdd;1502.14;96149.73;0.00;64.01;1.94;1.29;0.36;53.48
ip-10-8-14-181;2;2012-03-08 22:18:51 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:52 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.33;14.33;2.30
ip-10-8-14-181;2;2012-03-08 22:18:52 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:52 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:52 UTC;xvdd;1501.60;96102.67;0.00;64.00;1.92;1.28;0.36;53.48
ip-10-8-14-181;2;2012-03-08 22:18:52 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:53 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;11.67;11.67;1.85
ip-10-8-14-181;2;2012-03-08 22:18:53 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:53 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:53 UTC;xvdd;1506.35;96393.65;0.00;63.99;1.91;1.27;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:18:53 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:54 UTC;xvdap1;4.79;0.00;68.09;14.22;0.02;3.89;3.89;1.86
ip-10-8-14-181;2;2012-03-08 22:18:54 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:54 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:54 UTC;xvdd;1493.09;95570.21;0.00;64.01;1.92;1.29;0.36;53.19
ip-10-8-14-181;2;2012-03-08 22:18:54 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:55 UTC;xvdap1;1.60;0.00;29.79;18.67;0.04;25.33;25.33;4.04
ip-10-8-14-181;2;2012-03-08 22:18:55 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:55 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:55 UTC;xvdd;1504.26;96272.34;0.00;64.00;1.91;1.27;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:18:55 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:56 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;11.67;11.67;1.87
ip-10-8-14-181;2;2012-03-08 22:18:56 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:56 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:56 UTC;xvdd;1455.08;93112.30;0.00;63.99;1.93;1.32;0.37;53.48
ip-10-8-14-181;2;2012-03-08 22:18:56 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:57 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;11.33;11.33;1.80
ip-10-8-14-181;2;2012-03-08 22:18:57 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:57 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:57 UTC;xvdd;1487.30;95200.00;0.00;64.01;1.92;1.29;0.36;52.91
ip-10-8-14-181;2;2012-03-08 22:18:57 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:58 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.33;14.33;2.30
ip-10-8-14-181;2;2012-03-08 22:18:58 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:58 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:58 UTC;xvdd;1500.00;95987.17;0.00;63.99;1.93;1.28;0.36;53.48
ip-10-8-14-181;2;2012-03-08 22:18:58 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:59 UTC;xvdap1;1.58;0.00;33.68;21.33;0.02;11.67;11.67;1.84
ip-10-8-14-181;2;2012-03-08 22:18:59 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:59 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:18:59 UTC;xvdd;1501.05;96067.37;0.00;64.00;1.89;1.26;0.35;52.63
ip-10-8-14-181;2;2012-03-08 22:18:59 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:00 UTC;xvdap1;1.61;0.00;30.11;18.67;0.02;14.67;14.67;2.37
ip-10-8-14-181;2;2012-03-08 22:19:00 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:00 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:00 UTC;xvdd;1469.35;94051.61;0.00;64.01;1.94;1.32;0.37;53.82
ip-10-8-14-181;2;2012-03-08 22:19:00 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:01 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;14.33;14.33;2.28
ip-10-8-14-181;2;2012-03-08 22:19:01 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:01 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:01 UTC;xvdd;1491.01;95424.34;0.00;64.00;1.91;1.28;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:19:01 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:02 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.33;14.33;2.30
ip-10-8-14-181;2;2012-03-08 22:19:02 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:02 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:02 UTC;xvdd;1518.72;97197.86;0.00;64.00;1.94;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:19:02 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:03 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;14.33;14.33;2.28
ip-10-8-14-181;2;2012-03-08 22:19:03 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:03 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:03 UTC;xvdd;1487.30;95174.60;0.00;63.99;1.90;1.28;0.36;52.91
ip-10-8-14-181;2;2012-03-08 22:19:03 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:04 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.33;14.33;2.30
ip-10-8-14-181;2;2012-03-08 22:19:04 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:04 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:04 UTC;xvdd;1522.46;97450.27;0.00;64.01;1.93;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:19:04 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:05 UTC;xvdap1;1.60;0.00;29.79;18.67;0.02;14.33;14.33;2.29
ip-10-8-14-181;2;2012-03-08 22:19:05 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:05 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:05 UTC;xvdd;1514.36;96906.38;0.00;63.99;1.92;1.27;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:05 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:06 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;14.33;14.33;2.28
ip-10-8-14-181;2;2012-03-08 22:19:06 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:06 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:06 UTC;xvdd;1476.19;94476.19;0.00;64.00;1.91;1.29;0.36;52.91
ip-10-8-14-181;2;2012-03-08 22:19:06 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:07 UTC;xvdap1;2.14;0.00;34.22;16.00;0.03;13.00;13.00;2.78
ip-10-8-14-181;2;2012-03-08 22:19:07 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:07 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:07 UTC;xvdd;1521.93;97403.21;0.00;64.00;1.93;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:19:07 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:08 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;14.33;14.33;2.29
ip-10-8-14-181;2;2012-03-08 22:19:08 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:08 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:08 UTC;xvdd;1513.83;96885.11;0.00;64.00;1.91;1.26;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:08 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:09 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.33;14.33;2.30
ip-10-8-14-181;2;2012-03-08 22:19:09 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:09 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:09 UTC;xvdd;1497.86;95875.94;0.00;64.01;1.94;1.29;0.36;53.48
ip-10-8-14-181;2;2012-03-08 22:19:09 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:10 UTC;xvdap1;1.59;0.00;29.63;18.67;0.02;14.67;14.67;2.33
ip-10-8-14-181;2;2012-03-08 22:19:10 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:10 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:10 UTC;xvdd;1506.88;96440.21;0.00;64.00;1.91;1.27;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:19:10 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:11 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;14.67;14.67;2.34
ip-10-8-14-181;2;2012-03-08 22:19:11 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:11 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:11 UTC;xvdd;1506.38;96408.51;0.00;64.00;1.92;1.28;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:11 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:12 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;14.67;14.67;2.34
ip-10-8-14-181;2;2012-03-08 22:19:12 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:12 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:12 UTC;xvdd;1482.98;94910.64;0.00;64.00;1.91;1.29;0.36;53.19
ip-10-8-14-181;2;2012-03-08 22:19:12 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:13 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.67;14.67;2.35
ip-10-8-14-181;2;2012-03-08 22:19:13 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:13 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:13 UTC;xvdd;1478.61;94618.18;0.00;63.99;1.93;1.31;0.36;53.53
ip-10-8-14-181;2;2012-03-08 22:19:13 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:14 UTC;xvdap1;1.59;0.00;33.86;21.33;0.04;25.67;25.67;4.07
ip-10-8-14-181;2;2012-03-08 22:19:14 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:14 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:14 UTC;xvdd;1506.35;96419.05;0.00;64.01;1.91;1.27;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:19:14 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:15 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;14.33;14.33;2.29
ip-10-8-14-181;2;2012-03-08 22:19:15 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:15 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:15 UTC;xvdd;1488.30;95251.06;0.00;64.00;1.92;1.29;0.36;53.19
ip-10-8-14-181;2;2012-03-08 22:19:15 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:16 UTC;xvdap1;1.60;0.00;29.79;18.67;0.02;14.33;14.33;2.29
ip-10-8-14-181;2;2012-03-08 22:19:16 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:16 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:16 UTC;xvdd;1514.36;96906.38;0.00;63.99;1.92;1.27;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:16 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:17 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;14.67;14.67;2.35
ip-10-8-14-181;2;2012-03-08 22:19:17 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:17 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:17 UTC;xvdd;1524.06;97540.11;0.00;64.00;1.93;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:19:17 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:18 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;12.00;12.00;1.90
ip-10-8-14-181;2;2012-03-08 22:19:18 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:18 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:18 UTC;xvdd;1467.72;93934.39;0.00;64.00;1.90;1.29;0.36;52.91
ip-10-8-14-181;2;2012-03-08 22:19:18 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:19 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;12.00;12.00;1.93
